study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Zhao2009	SD20	8.0	single dose	species	8.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	SD20	8.0	single dose	sex	8.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	SD20	8.0	single dose	age	8.0	NA	NA	35.8	NA	NA	NA	32.0	39.0	yr	NA
Zhao2009	SD20	8.0	single dose	weight	8.0	NA	NA	59.1	NA	5.4	NA	NA	NA	kg	NA
Zhao2009	SD20	8.0	single dose	bmi	8.0	NA	NA	21.6	NA	1.1	NA	NA	NA	kg/m^2	NA
Zhao2009	SD40	8.0	single dose	species	8.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	SD40	8.0	single dose	sex	8.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	SD40	8.0	single dose	age	8.0	NA	NA	35.8	NA	NA	NA	32.0	39.0	yr	NA
Zhao2009	SD40	8.0	single dose	weight	8.0	NA	NA	62.8	NA	4.7	NA	NA	NA	kg	NA
Zhao2009	SD40	8.0	single dose	bmi	8.0	NA	NA	22.9	NA	1.2	NA	NA	NA	kg/m^2	NA
Zhao2009	multiple dose	41.0	all	species	41.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	multiple dose	41.0	all	healthy	41.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	multiple dose	41.0	all	ethnicity	41.0	NA	chinese	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	multiple dose	41.0	all	pregnant	41.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	multiple dose	41.0	all	smoking	41.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	multiple dose	41.0	all	medication	41.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	multiple dose	41.0	all	sex	41.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	multiple dose	41.0	all	age	41.0	NA	NA	34.7	NA	NA	NA	30.0	39.0	yr	NA
Zhao2009	multiple dose	41.0	all	weight	41.0	NA	NA	66.0	NA	7.0	NA	NA	NA	kg	NA
Zhao2009	multiple dose	41.0	all	bmi	41.0	NA	NA	23.2	NA	1.8	NA	NA	NA	kg/m^2	NA
Zhao2009	MDP	8.0	multiple dose	species	8.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	MDP	8.0	multiple dose	sex	8.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	MDP	8.0	multiple dose	age	8.0	NA	NA	34.5	NA	NA	NA	31.0	39.0	yr	NA
Zhao2009	MDP	8.0	multiple dose	weight	8.0	NA	NA	66.3	NA	8.8	NA	NA	NA	kg	NA
Zhao2009	MDP	8.0	multiple dose	bmi	8.0	NA	NA	22.9	NA	1.9	NA	NA	NA	kg/m^2	NA
Zhao2009	MD5	8.0	multiple dose	species	8.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	MD5	8.0	multiple dose	sex	8.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	MD5	8.0	multiple dose	age	8.0	NA	NA	34.6	NA	NA	NA	30.0	39.0	yr	NA
Zhao2009	MD5	8.0	multiple dose	weight	8.0	NA	NA	65.4	NA	7.6	NA	NA	NA	kg	NA
Zhao2009	MD5	8.0	multiple dose	bmi	8.0	NA	NA	23.2	NA	1.9	NA	NA	NA	kg/m^2	NA
Zhao2009	MD10	8.0	multiple dose	species	8.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	MD10	8.0	multiple dose	sex	8.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	MD10	8.0	multiple dose	age	8.0	NA	NA	33.8	NA	NA	NA	31.0	37.0	yr	NA
Zhao2009	MD10	8.0	multiple dose	weight	8.0	NA	NA	64.0	NA	6.9	NA	NA	NA	kg	NA
Zhao2009	MD10	8.0	multiple dose	bmi	8.0	NA	NA	22.5	NA	2.0	NA	NA	NA	kg/m^2	NA
Zhao2009	MD20	8.0	multiple dose	species	8.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	MD20	8.0	multiple dose	sex	8.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	MD20	8.0	multiple dose	age	8.0	NA	NA	35.3	NA	NA	NA	32.0	39.0	yr	NA
Zhao2009	MD20	8.0	multiple dose	weight	8.0	NA	NA	68.3	NA	5.7	NA	NA	NA	kg	NA
Zhao2009	MD20	8.0	multiple dose	bmi	8.0	NA	NA	24.4	NA	1.5	NA	NA	NA	kg/m^2	NA
Zhao2009	MD30	9.0	multiple dose	species	8.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	MD30	9.0	multiple dose	sex	8.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Zhao2009	MD30	9.0	multiple dose	age	8.0	NA	NA	35.0	NA	NA	NA	32.0	39.0	yr	NA
Zhao2009	MD30	9.0	multiple dose	weight	8.0	NA	NA	65.6	NA	7.0	NA	NA	NA	kg	NA
Zhao2009	MD30	9.0	multiple dose	bmi	8.0	NA	NA	22.6	NA	1.7	NA	NA	NA	kg/m^2	NA
