study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Moore2014	mildRI	8.0	MildRI_10	auc_inf	rivaroxaban	plasma	HPLC MS/MS	NA	NA	3228.0	NA	NA	NA	1194.0	NA	NA	ng/ml*hr	NA
Moore2014	mildRI	8.0	MildRI_10	thalf	rivaroxaban	plasma	HPLC MS/MS	NA	NA	9.7	NA	NA	NA	2.7	NA	NA	hr	NA
Moore2014	mildRI	8.0	MildRI_10	vd	rivaroxaban	plasma	HPLC MS/MS	NA	NA	46.0	NA	NA	NA	14.7	NA	NA	l	NA
Moore2014	mildRI	8.0	MildRI_10	oral-clearance	rivaroxaban	plasma	HPLC MS/MS	NA	NA	3.38	NA	NA	NA	0.931	NA	NA	l/hr	NA
Moore2014	mildRI	8.0	MildRI_10	clearance_renal	rivaroxaban	plasma	HPLC MS/MS	NA	NA	1.15	NA	NA	NA	0.391	NA	NA	l/hr	NA
Moore2014	mildRI	8.0	MildRI_10	gfr	rivaroxaban	plasma	HPLC MS/MS	NA	NA	6.4	NA	NA	NA	3.97	NA	NA	ml/min	NA
Moore2014	mildRI	10.0	mildRI_5+ery	cmax	rivaroxaban	plasma	HPLC MS/MS	NA	NA	179.0	NA	NA	NA	54.5	NA	NA	ng/ml	NA
Moore2014	mildRI	10.0	mildRI_5+ery	tmax	rivaroxaban	plasma	HPLC MS/MS	NA	NA	NA	3.0	1.0	4.0	NA	NA	NA	hr	NA
Moore2014	mildRI	10.0	mildRI_5+ery	auc_inf	rivaroxaban	plasma	HPLC MS/MS	NA	NA	1967.0	NA	NA	NA	835.0	NA	NA	ng/ml*hr	NA
Moore2014	mildRI	10.0	mildRI_5+ery	thalf	rivaroxaban	plasma	HPLC MS/MS	NA	NA	9.6	NA	NA	NA	3.3	NA	NA	hr	NA
Moore2014	mildRI	10.0	mildRI_5+ery	vd	rivaroxaban	plasma	HPLC MS/MS	NA	NA	37.5	NA	NA	NA	11.7	NA	NA	l	NA
Moore2014	mildRI	10.0	mildRI_5+ery	oral-clearance	rivaroxaban	plasma	HPLC MS/MS	NA	NA	2.89	NA	NA	NA	1.05	NA	NA	l/hr	NA
Moore2014	mildRI	10.0	mildRI_5+ery	clearance_renal	rivaroxaban	plasma	HPLC MS/MS	NA	NA	0.956	NA	NA	NA	0.475	NA	NA	l/hr	NA
Moore2014	mildRI	10.0	mildRI_5+ery	gfr	rivaroxaban	plasma	HPLC MS/MS	NA	NA	6.4	NA	NA	NA	3.97	NA	NA	ml/min	NA
Moore2014	moderateRI	9.0	moderateRI	cmax	rivaroxaban	plasma	HPLC MS/MS	NA	NA	245.0	NA	NA	NA	96.6	NA	NA	ng/ml	NA
Moore2014	moderateRI	9.0	moderateRI	tmax	rivaroxaban	plasma	HPLC MS/MS	NA	NA	NA	3.0	1.0	4.0	NA	NA	NA	hr	NA
Moore2014	moderateRI	9.0	moderateRI	auc_inf	rivaroxaban	plasma	HPLC MS/MS	NA	NA	2335.0	NA	NA	NA	738.0	NA	NA	ng/ml*hr	NA
Moore2014	moderateRI	9.0	moderateRI	thalf	rivaroxaban	plasma	HPLC MS/MS	NA	NA	8.9	NA	NA	NA	1.7	NA	NA	hr	NA
Moore2014	moderateRI	9.0	moderateRI	vd	rivaroxaban	plasma	HPLC MS/MS	NA	NA	58.5	NA	NA	NA	18.6	NA	NA	l	NA
Moore2014	moderateRI	9.0	moderateRI	oral-clearance	rivaroxaban	plasma	HPLC MS/MS	NA	NA	4.68	NA	NA	NA	1.49	NA	NA	l/hr	NA
Moore2014	moderateRI	9.0	moderateRI	clearance_renal	rivaroxaban	plasma	HPLC MS/MS	NA	NA	0.594	NA	NA	NA	0.0	NA	NA	l/hr	NA
Moore2014	moderateRI	9.0	moderateRI	gfr	rivaroxaban	plasma	HPLC MS/MS	NA	NA	3.1	NA	NA	NA	1.15	NA	NA	ml/min	NA
Moore2014	moderateRI	8.0	moderateRI_10	cmax	rivaroxaban	plasma	HPLC MS/MS	NA	NA	323.0	NA	NA	NA	172.0	NA	NA	ng/ml	NA
Moore2014	moderateRI	8.0	moderateRI_10	tmax	rivaroxaban	plasma	HPLC MS/MS	NA	NA	NA	3.0	1.0	4.0	NA	NA	NA	hr	NA
Moore2014	moderateRI	8.0	moderateRI_10	auc_inf	rivaroxaban	plasma	HPLC MS/MS	NA	NA	3584.0	NA	NA	NA	1005.0	NA	NA	ng/ml*hr	NA
Moore2014	moderateRI	8.0	moderateRI_10	thalf	rivaroxaban	plasma	HPLC MS/MS	NA	NA	9.8	NA	NA	NA	2.1	NA	NA	hr	NA
Moore2014	moderateRI	8.0	moderateRI_10	vd	rivaroxaban	plasma	HPLC MS/MS	NA	NA	40.9	NA	NA	NA	9.57	NA	NA	l	NA
Moore2014	moderateRI	8.0	moderateRI_10	oral-clearance	rivaroxaban	plasma	HPLC MS/MS	NA	NA	2.96	NA	NA	NA	0.75	NA	NA	l/hr	NA
Moore2014	moderateRI	8.0	moderateRI_10	clearance_renal	rivaroxaban	plasma	HPLC MS/MS	NA	NA	0.8	NA	NA	NA	0.383	NA	NA	l/hr	NA
Moore2014	moderateRI	8.0	moderateRI_10	gfr	rivaroxaban	plasma	HPLC MS/MS	NA	NA	3.1	NA	NA	NA	1.15	NA	NA	ml/min	NA
Moore2014	moderateRI	9.0	moderateRI_5+ery	cmax	rivaroxaban	plasma	HPLC MS/MS	NA	NA	164.0	NA	NA	NA	51.8	NA	NA	ng/ml	NA
Moore2014	moderateRI	9.0	moderateRI_5+ery	tmax	rivaroxaban	plasma	HPLC MS/MS	NA	NA	NA	2.0	1.0	4.0	NA	NA	NA	hr	NA
Moore2014	moderateRI	9.0	moderateRI_5+ery	auc_inf	rivaroxaban	plasma	HPLC MS/MS	NA	NA	1981.0	NA	NA	NA	510.0	NA	NA	ng/ml*hr	NA
Moore2014	moderateRI	9.0	moderateRI_5+ery	thalf	rivaroxaban	plasma	HPLC MS/MS	NA	NA	10.0	NA	NA	NA	1.8	NA	NA	hr	NA
Moore2014	moderateRI	9.0	moderateRI_5+ery	vd	rivaroxaban	plasma	HPLC MS/MS	NA	NA	38.1	NA	NA	NA	11.0	NA	NA	l	NA
Moore2014	moderateRI	9.0	moderateRI_5+ery	oral-clearance	rivaroxaban	plasma	HPLC MS/MS	NA	NA	2.68	NA	NA	NA	0.739	NA	NA	l/hr	NA
Moore2014	moderateRI	9.0	moderateRI_5+ery	clearance_renal	rivaroxaban	plasma	HPLC MS/MS	NA	NA	0.555	NA	NA	NA	0.272	NA	NA	l/hr	NA
Moore2014	moderateRI	9.0	moderateRI_5+ery	gfr	rivaroxaban	plasma	HPLC MS/MS	NA	NA	3.1	NA	NA	NA	1.15	NA	NA	ml/min	NA
Moore2014	mildRI	8.0	mildRI_10+ery	auc_inf	rivaroxaban	plasma	HPLC MS/MS	NA	NA	3078.7	NA	NA	NA	NA	NA	27.0	ng/ml*hr	NA
Moore2014	mildRI	8.0	mildRI_10+ery	cmax	rivaroxaban	plasma	HPLC MS/MS	NA	NA	277.2	NA	NA	NA	NA	NA	29.0	ng/ml	NA
Moore2014	moderateRI	8.0	moderateRI_10+ery	auc_inf	rivaroxaban	plasma	HPLC MS/MS	NA	NA	3475.5	NA	NA	NA	NA	NA	27.0	ng/ml*hr	NA
Moore2014	moderateRI	8.0	moderateRI_10+ery	cmax	rivaroxaban	plasma	HPLC MS/MS	NA	NA	292.42	NA	NA	NA	NA	NA	29.0	ng/ml	NA
