study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	se	sd	unit	comments
Liu2024	NA	fasted_20	25.0	fasted_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_20	11.9525691699605	hr	NA	26.6666666666666	33.3333333333333	1.33333333333334	6.6666666666667	ng/ml	NA
Liu2024	NA	fasted_20	25.0	fasted_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_20	24.0	hr	NA	15.8333333333333	34.1666666666667	3.66666666666668	18.3333333333334	ng/ml	NA
Liu2024	NA	fasted_20	25.0	fasted_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_20	35.9525691699605	hr	NA	4.99999999999994	23.3333333333333	3.66666666666667	18.3333333333334	ng/ml	NA
Liu2024	NA	fasted_20	25.0	fasted_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_20	48.0948616600791	hr	NA	4.99999999999994	23.3333333333333	3.66666666666667	18.3333333333334	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	0.0	hr	NA	0.833333333333314	13.3333333333333	2.66500895444513	12.5	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	0.948616600790514	hr	NA	208.333333333333	229.166666666667	4.44168159074203	20.833333333334	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	1.42292490118577	hr	NA	246.666666666667	260.0	2.84267621807473	13.333333333333	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	1.99209486166008	hr	NA	248.333333333333	260.0	2.48734169081553	11.666666666667	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	2.46640316205534	hr	NA	233.333333333333	255.833333333333	4.79701611800124	22.5	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	2.94071146245059	hr	NA	224.166666666667	246.666666666667	4.79701611800124	22.5	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	3.5098814229249	hr	NA	220.833333333333	242.5	4.61934885437163	21.666666666667	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	3.88932806324111	hr	NA	216.666666666667	236.666666666667	4.26401432711221	20.0	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	4.93280632411067	hr	NA	163.333333333333	179.166666666667	3.37567800896397	15.833333333334	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	5.97628458498024	hr	NA	120.833333333333	134.166666666667	2.84267621807495	13.333333333334	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	7.96837944664031	hr	NA	79.1666666666667	87.5	1.77667263629675	8.3333333333333	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	11.9525691699605	hr	NA	37.5	44.1666666666667	1.42133810903741	6.6666666666667	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	24.0	hr	NA	7.5	23.3333333333333	3.37567800896382	15.8333333333333	ng/ml	NA
Liu2024	NA	fed_20	22.0	fed_20	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_20	48.0	hr	NA	2.5	19.1666666666666	3.55334527259349	16.6666666666666	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	0.0	hr	NA	0.0	19.1666666666666	3.19444444444443	19.1666666666666	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	0.379446640316205	hr	NA	111.666666666667	130.833333333333	3.19444444444433	19.166666666666	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	0.948616600790514	hr	NA	168.333333333333	185.833333333333	2.91666666666667	17.5	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	1.51778656126482	hr	NA	180.833333333333	198.333333333333	2.91666666666667	17.5	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	1.99209486166008	hr	NA	184.166666666667	202.5	3.0555555555555	18.333333333333	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	2.46640316205534	hr	NA	178.333333333333	197.5	3.1944444444445	19.166666666667	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	3.5098814229249	hr	NA	167.5	185.833333333333	3.0555555555555	18.333333333333	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	3.98418972332016	hr	NA	159.166666666667	177.5	3.0555555555555	18.333333333333	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	4.93280632411067	hr	NA	92.5	110.833333333333	3.0555555555555	18.333333333333	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	5.97628458498024	hr	NA	72.5	90.8333333333333	3.05555555555555	18.3333333333333	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	7.96837944664031	hr	NA	48.3333333333333	55.0	1.11111111111112	6.6666666666667	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	11.9525691699605	hr	NA	25.8333333333333	33.3333333333333	1.25	7.5	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	24.0	hr	NA	15.8333333333333	25.0	1.52777777777778	9.1666666666667	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	35.9525691699605	hr	NA	5.83333333333331	20.0	2.36111111111111	14.1666666666667	ng/ml	NA
Liu2024	NA	fasted_15	36.0	fasted_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_15	47.905138339921	hr	NA	4.99999999999994	20.0	2.50000000000001	15.0000000000001	ng/ml	NA
Liu2024	NA	fed_15	36.0	fed_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_15	0.853754940711463	hr	NA	120.0	130.833333333333	1.8055555555555	10.833333333333	ng/ml	NA
Liu2024	NA	fed_15	36.0	fed_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_15	1.42292490118577	hr	NA	169.166666666667	178.333333333333	1.52777777777767	9.166666666666	ng/ml	NA
Liu2024	NA	fed_15	36.0	fed_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_15	1.99209486166008	hr	NA	218.333333333333	229.166666666667	1.80555555555567	10.833333333334	ng/ml	NA
Liu2024	NA	fed_15	36.0	fed_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_15	2.46640316205534	hr	NA	219.166666666667	230.0	1.8055555555555	10.833333333333	ng/ml	NA
Liu2024	NA	fed_15	36.0	fed_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_15	2.94071146245059	hr	NA	240.833333333333	252.5	1.9444444444445	11.666666666667	ng/ml	NA
Liu2024	NA	fed_15	36.0	fed_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_15	3.41501976284585	hr	NA	230.833333333333	243.333333333333	2.08333333333333	12.5	ng/ml	NA
Liu2024	NA	fed_15	36.0	fed_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_15	3.98418972332016	hr	NA	225.833333333333	239.166666666667	2.22222222222233	13.333333333334	ng/ml	NA
Liu2024	NA	fed_15	36.0	fed_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_15	4.93280632411067	hr	NA	181.666666666667	191.666666666667	1.66666666666667	10.0	ng/ml	NA
Liu2024	NA	fed_15	36.0	fed_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_15	5.97628458498024	hr	NA	146.666666666667	153.333333333333	1.111111111111	6.666666666666	ng/ml	NA
Liu2024	NA	fed_15	36.0	fed_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_15	7.96837944664031	hr	NA	95.8333333333333	100.0	0.69444444444445	4.1666666666667	ng/ml	NA
Liu2024	NA	fed_15	36.0	fed_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_15	12.0474308300395	hr	NA	40.0	44.1666666666667	0.69444444444445	4.1666666666667	ng/ml	NA
Liu2024	NA	fed_15	36.0	fed_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_15	23.9051383399209	hr	NA	8.33333333333331	16.6666666666666	1.38888888888888	8.33333333333329	ng/ml	NA
Liu2024	NA	fed_15	36.0	fed_15	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_15	48.0	hr	NA	1.66666666666663	5.83333333333331	0.694444444444447	4.16666666666668	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	0.0	hr	NA	0.833333333333314	1.66666666666663	0.0809404885297703	0.833333333333316	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	0.474308300395258	hr	NA	76.6666666666667	80.0	0.323761954119085	3.3333333333333	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	0.948616600790514	hr	NA	116.666666666667	118.333333333333	0.16188097705948	1.666666666666	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	1.51778656126482	hr	NA	135.833333333333	148.333333333333	1.21410732794658	12.5	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	1.99209486166008	hr	NA	137.5	149.166666666667	1.13316683941684	11.666666666667	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	2.46640316205534	hr	NA	134.166666666667	148.333333333333	1.37598830500606	14.166666666666	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	2.94071146245059	hr	NA	129.166666666667	143.333333333333	1.37598830500606	14.166666666666	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	3.5098814229249	hr	NA	119.166666666667	133.333333333333	1.37598830500606	14.166666666666	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	3.98418972332016	hr	NA	121.666666666667	135.833333333333	1.37598830500606	14.166666666666	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	5.02766798418972	hr	NA	75.8333333333333	90.8333333333333	1.4569287935359	15.0	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	5.97628458498024	hr	NA	57.5	71.6666666666666	1.37598830500612	14.1666666666666	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	7.96837944664031	hr	NA	40.8333333333333	55.0	1.37598830500613	14.1666666666667	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	11.9525691699605	hr	NA	24.1666666666666	34.1666666666667	0.971285862357274	10.0000000000001	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	24.0	hr	NA	10.0	25.0	1.4569287935359	15.0	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	35.9525691699605	hr	NA	2.5	19.1666666666666	1.61880977059543	16.6666666666666	ng/ml	NA
Liu2024	NA	fasted_10	106.0	fasted_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fasted_10	48.0	hr	NA	2.5	4.99999999999994	0.24282146558931	2.49999999999994	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	0.474308300395258	hr	NA	61.6666666666666	91.6666666666667	3.37526370277808	30.0000000000001	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	1.04347826086957	hr	NA	100.0	118.333333333333	2.06266115169767	18.333333333333	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	1.42292490118577	hr	NA	130.833333333333	150.0	2.15641847677492	19.166666666667	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	2.08695652173913	hr	NA	166.666666666667	184.166666666667	1.96890382662054	17.5	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	2.46640316205534	hr	NA	176.666666666667	196.666666666667	2.25017580185205	20.0	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	2.94071146245059	hr	NA	181.666666666667	198.333333333333	1.8751465015433	16.666666666666	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	3.41501976284585	hr	NA	174.166666666667	190.833333333333	1.8751465015433	16.666666666666	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	4.07905138339921	hr	NA	174.166666666667	191.666666666667	1.96890382662054	17.5	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	4.93280632411067	hr	NA	129.166666666667	145.833333333333	1.8751465015433	16.666666666666	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	5.97628458498024	hr	NA	95.0	113.333333333333	2.06266115169767	18.333333333333	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	7.87351778656126	hr	NA	58.3333333333333	70.8333333333333	1.40635987615753	12.5	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	12.0474308300395	hr	NA	23.3333333333333	33.3333333333333	1.12508790092602	10.0	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	24.0	hr	NA	5.83333333333331	22.5	1.87514650154338	16.6666666666667	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	35.9525691699605	hr	NA	0.833333333333314	16.6666666666666	1.7813891764662	15.8333333333333	ng/ml	NA
Liu2024	NA	fed_10	79.0	fed_10	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_fed_10	48.0	hr	NA	0.833333333333314	15.8333333333333	1.68763185138903	15.0	ng/ml	NA
