study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments	raw
Kubitza2005	NA	OD5	7.0	OD5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_OD5	7.02943892777273	days	NA	1.10932932367555	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	OD5	7.0	OD5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_OD5	7.04188769396338	days	NA	1.12019966874528	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	OD5	7.0	OD5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_OD5	7.0484517276384	days	NA	1.16958562629277	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	OD5	7.0	OD5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_OD5	7.05795431127258	days	NA	1.19921994855629	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	OD5	7.0	OD5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_OD5	7.07673813321935	days	NA	1.22984650846837	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	OD5	7.0	OD5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_OD5	7.10819969927567	days	NA	1.30097315615531	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	OD5	7.0	OD5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_OD5	7.12944885014922	days	NA	1.25061327919278	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	OD5	7.0	OD5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_OD5	7.16329178656205	days	NA	1.22988925101323	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	OD5	7.0	OD5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_OD5	7.24638024073212	days	NA	1.18153522062022	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	OD5	7.0	OD5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_OD5	7.3323080210965	days	NA	1.10058999977102	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	OD5	7.0	OD5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_OD5	7.49583641817474	days	NA	1.06116458169551	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	OD5	7.0	OD5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_OD5	7.62242304433776	days	NA	1.04147400718991	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	OD5	7.0	OD5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_OD5	7.99909172092171	days	NA	0.982400757153652	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.018575851393189	days	NA	1.04940106256928	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.061919504643963	days	NA	1.20648090815273	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.077399380804954	days	NA	1.22032335741314	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.126934984520124	days	NA	1.24901425677483	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.1671826625387	days	NA	1.20856018040745	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.25077399380805	days	NA	1.10987730764821	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.331269349845201	days	NA	1.04180866108627	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.374613003095975	days	NA	1.16135764247219	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.417956656346749	days	NA	1.22065971027787	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.498452012383901	days	NA	1.1397515575431	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.578947368421053	days	NA	1.09933723196881	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.662538699690402	days	NA	1.05102472957994	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.690402476780186	days	NA	1.14092879256966	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.705882352941176	days	NA	1.19032679738562	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.727554179566563	days	NA	1.25948400412797	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.74922600619195	days	NA	1.22987577877155	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.770897832817338	days	NA	1.22989718304476	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.795665634674923	days	NA	1.20029201544165	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.829721362229102	days	NA	1.16081947788862	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	0.913312693498452	days	NA	1.15991438290716	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	1.0030959752322	days	NA	1.09975614417307	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	5.0	days	NA	NA	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	6.9960463146004	days	NA	1.18832517917522	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	7.02124151827625	days	NA	1.24858453483136	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	7.04034590930948	days	NA	1.32069273453063	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	7.05594693818359	days	NA	1.33946587084119	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	7.08114214185945	days	NA	1.39972522649732	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	7.09977331186029	days	NA	1.41059862460597	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	7.12425868398757	days	NA	1.37900577787615	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	7.16987108543166	days	NA	1.28125052474106	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	7.24313638688109	days	NA	1.16178053229734	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	7.3323156536938	days	NA	1.10157765786119	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	7.49859941839609	days	NA	1.01869681033759	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	7.61885862140028	days	NA	0.980237679079814	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	7.99907645572712	days	NA	0.980425440973309	NA	NA	NA	dimensionless	NA	NA
Kubitza2005	NA	TID5	7.0	TID5	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_TID5	9.00356442293748	days	NA	0.961168397994153	NA	NA	NA	dimensionless	NA	NA
