study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments	raw
Kubitza2005a	NA	T1.25	8.0	T1.25	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T1.25	2.75384465391701	hr	NA	7.6393457203798	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	7.6393457203798
Kubitza2005a	NA	T1.25	8.0	T1.25	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T1.25	2.99009138910412	hr	NA	5.569022463281	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	5.569022463281
Kubitza2005a	NA	T1.25	8.0	T1.25	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T1.25	3.46664887803326	hr	NA	5.980076730586	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	5.980076730586
Kubitza2005a	NA	T1.25	8.0	T1.25	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T1.25	4.0	hr	NA	6.3908573266079	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	6.3908573266079
Kubitza2005a	NA	T1.25	8.0	T1.25	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T1.25	6.0	hr	NA	3.7585500895418	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	3.7585500895418
Kubitza2005a	NA	T1.25	8.0	T1.25	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T1.25	8.0	hr	NA	1.35650302834379	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-1.35650302834379
Kubitza2005a	NA	T1.25	8.0	T1.25	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T1.25	12.0	hr	NA	0.2758093400588	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	0.2758093400588
Kubitza2005a	NA	T1.25	8.0	T1.25	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T1.25	15.0076816108292	hr	NA	1.3965958713266	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-1.3965958713266
Kubitza2005a	NA	T1.25	8.0	T1.25	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T1.25	24.0	hr	NA	4.0688933246443	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	4.0688933246443
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	0.755209589441762	hr	NA	9.1680735081066	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	9.1680735081066
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	0.970109964542464	hr	NA	9.8564936208935	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	9.8564936208935
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	1.27987848995028	hr	NA	10.1305754109773	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	10.1305754109773
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	1.5431365807852	hr	NA	11.6463038127541	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	11.6463038127541
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	1.78418624699175	hr	NA	14.9552632974311	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	14.9552632974311
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	2.0	hr	NA	16.8850563506277	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	16.8850563506277
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	2.30626895387442	hr	NA	13.0212283393456	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	13.0212283393456
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	2.56965019678676	hr	NA	14.6748870678346	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	14.6748870678346
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	2.76332736387847	hr	NA	18.2599808772191	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	18.2599808772191
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	3.02683175886823	hr	NA	20.0515699324203	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	20.0515699324203
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	3.52695234527737	hr	NA	20.1866267106593	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	20.1866267106593
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	4.0	hr	NA	14.9426744184058	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	14.9426744184058
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	6.0	hr	NA	13.1378123059713	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	13.1378123059713
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	8.0	hr	NA	8.9885451463543	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	8.9885451463543
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	12.0	hr	NA	3.0345527099444	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	3.0345527099444
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	15.057393999415	hr	NA	0.947946011497599	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	0.947946011497599
Kubitza2005a	NA	T5	6.0	T5	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T5	24.0	hr	NA	0.20680996779231	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-0.20680996779231
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	0.268553630164049	hr	NA	2.55326754959864	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-2.55326754959864
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	0.515145139854578	hr	NA	6.9625566371273	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	6.9625566371273
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	0.786161811567059	hr	NA	17.1678956217726	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	17.1678956217726
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	1.25011673790672	hr	NA	30.1307464555293	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	30.1307464555293
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	1.53878520738297	hr	NA	33.4394322689231	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	33.4394322689231
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	1.79896449628235	hr	NA	31.5069025028949	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	31.5069025028949
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	2.0	hr	NA	33.2987652293793	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	33.2987652293793
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	2.271581118734	hr	NA	27.5041863154096	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	27.5041863154096
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	2.53668649073024	hr	NA	31.0888696178694	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	31.0888696178694
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	2.99103555503102	hr	NA	33.2931549680745	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	33.2931549680745
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	3.49054038105305	hr	NA	32.7385601127526	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	32.7385601127526
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	4.0	hr	NA	29.701219376611	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	29.701219376611
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	6.0	hr	NA	24.0344449518766	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	24.0344449518766
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	8.0	hr	NA	16.7126434422374	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	16.7126434422374
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	12.0	hr	NA	8.4141091230033	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	8.4141091230033
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	15.0398653537287	hr	NA	7.9825295094613	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	7.9825295094613
Kubitza2005a	NA	T10	8.0	T10	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T10	24.0	hr	NA	5.8618507362613	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	5.8618507362613
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	0.270031455093108	hr	NA	0.898103629052271	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-0.898103629052271
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	0.476146982004403	hr	NA	16.6179531782643	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	16.6179531782643
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	0.744454308013608	hr	NA	23.7888249752413	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	23.7888249752413
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	1.03410799410923	hr	NA	28.2009534023327	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	28.2009534023327
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	1.25196401906805	hr	NA	32.1997013562122	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	32.1997013562122
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	1.5602547195468	hr	NA	30.8186192257497	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	30.8186192257497
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	1.79687091096618	hr	NA	29.1620869487875	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	29.1620869487875
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	2.0	hr	NA	29.2987857547255	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	29.2987857547255
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	2.29588312867853	hr	NA	28.0557707866168	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	28.0557707866168
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	2.5134928494825	hr	NA	31.7786580870719	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	31.7786580870719
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	2.75355729906969	hr	NA	33.9841749580513	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	33.9841749580513
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	3.04161000815882	hr	NA	36.6032091378841	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	36.6032091378841
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	3.5206305386364	hr	NA	39.7728699394331	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	39.7728699394331
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	4.0	hr	NA	40.7356455135869	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	40.7356455135869
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	6.0	hr	NA	30.5171703073499	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	30.5171703073499
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	8.0	hr	NA	26.2296991497375	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	26.2296991497375
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	12.0	hr	NA	12.9652625619395	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	12.9652625619395
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	14.9926160066913	hr	NA	8.3965941608811	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	8.3965941608811
Kubitza2005a	NA	T20	7.0	T20	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T20	24.0	hr	NA	3.5171720177955	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	3.5171720177955
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	0.225121997526696	hr	NA	2.1366372298993	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	2.1366372298993
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	0.47208296344949	hr	NA	12.0662523967618	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	12.0662523967618
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	0.731482289191866	hr	NA	35.9268305615564	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	35.9268305615564
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	0.97844325511466	hr	NA	45.8564457284189	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	45.8564457284189
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	1.26378661850052	hr	NA	45.4410127205833	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	45.4410127205833
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	1.569367973276	hr	NA	41.0254634024524	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	41.0254634024524
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	1.76279883621287	hr	NA	44.3346965584126	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	44.3346965584126
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	2.0	hr	NA	44.8853231801287	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	44.8853231801287
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	2.19210697810459	hr	NA	45.1598154771373	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	45.1598154771373
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	2.54715441731108	hr	NA	42.8129473884063	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	42.8129473884063
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	2.79079027714349	hr	NA	49.0184437340394	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	49.0184437340394
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	2.98114233814482	hr	NA	48.8794187221946	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	48.8794187221946
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	3.52826596743654	hr	NA	48.3245501955894	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	48.3245501955894
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	4.0	hr	NA	48.735741298536	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	48.735741298536
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	6.0	hr	NA	43.4826210182966	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	43.4826210182966
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	8.0	hr	NA	36.7126776511478	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	36.7126776511478
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	12.0	hr	NA	21.7928034715202	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	21.7928034715202
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	15.0249229016682	hr	NA	17.9136498683812	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	17.9136498683812
Kubitza2005a	NA	T40	6.0	T40	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T40	24.0	hr	NA	10.8272056622588	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	10.8272056622588
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	0.251148136555129	hr	NA	4.6192462750773	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	4.6192462750773
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	0.495235554004752	hr	NA	37.9971538186552	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	37.9971538186552
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	0.74404380108887	hr	NA	49.9957238862006	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	49.9957238862006
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	1.01198167086581	hr	NA	56.752804703041	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	56.752804703041
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	1.24933677474972	hr	NA	55.923854386352	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	55.923854386352
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	1.51394953843628	hr	NA	58.956816381963	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	58.956816381963
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	1.72983513015635	hr	NA	60.7486791084474	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	60.7486791084474
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	2.0	hr	NA	61.4366887143094	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	61.4366887143094
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	2.30150707354745	hr	NA	61.0212557064739	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	61.0212557064739
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	2.51295919048034	hr	NA	57.8476266713191	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	57.8476266713191
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	2.75191527137073	hr	NA	58.8117706018887	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	58.8117706018887
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	3.03972167630503	hr	NA	61.1549441282971	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	61.1549441282971
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	3.48631215972824	hr	NA	54.6696188956337	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	54.6696188956337
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	4.0	hr	NA	56.4597027587776	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	56.4597027587776
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	6.0	hr	NA	41.2757357909015	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	41.2757357909015
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	8.0	hr	NA	35.8848220195914	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	35.8848220195914
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	12.0	hr	NA	18.6206796284228	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	18.6206796284228
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	15.030711049307	hr	NA	24.3963752238546	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	24.3963752238546
Kubitza2005a	NA	T80	6.0	T80	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_T80	24.0	hr	NA	16.7584833821666	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	16.7584833821666
Kubitza2005a	NA	P	9.0	P	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_P	0.242773795290459	hr	NA	4.76001594135224	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-4.76001594135224
Kubitza2005a	NA	P	9.0	P	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_P	0.507140254822173	hr	NA	2.00291459916565	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-2.00291459916565
Kubitza2005a	NA	P	9.0	P	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_P	0.72314899861967	hr	NA	0.0731215459690695	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-0.0731215459690695
Kubitza2005a	NA	P	9.0	P	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_P	0.95902627757452	hr	NA	2.55723578320445	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-2.55723578320445
Kubitza2005a	NA	P	9.0	P	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_P	1.22117599971265	hr	NA	2.28288032183744	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-2.28288032183744
Kubitza2005a	NA	P	9.0	P	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_P	1.53131398135272	hr	NA	1.59500755161696	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-1.59500755161696
Kubitza2005a	NA	P	9.0	P	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_P	1.72068082573468	hr	NA	2.83747517715939	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-2.83747517715939
Kubitza2005a	NA	P	9.0	P	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_P	2.0	hr	NA	5.45951974110697	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-5.45951974110697
Kubitza2005a	NA	P	9.0	P	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_P	2.17158163186765	hr	NA	4.4952389748958	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-4.4952389748958
Kubitza2005a	NA	P	9.0	P	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_P	2.52970787300968	hr	NA	3.39384889582189	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-3.39384889582189
Kubitza2005a	NA	P	9.0	P	factor Xa inhibition	NA	plasma	NR	factor Xa inhibition_P	2.74263781487164	hr	NA	4.91231401043029	NA	NA	NA	percent	NEGATIVE VALUES INCORRECT	-4.91231401043029
