study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments	raw
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	0.541195611800219	days	NA	7.95044703346602	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	0.570225321607751	days	NA	18.0713474828537	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	0.579751921276072	days	NA	19.0679522257506	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	0.611297992665407	days	NA	19.0731837467107	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	0.63381969039859	days	NA	26.0420928176449	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	0.674327357192556	days	NA	18.088611502022	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	0.753202998707814	days	NA	18.267529518857	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	0.828589215742693	days	NA	13.139069521682	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	1.00497517643304	days	NA	8.85654646375339	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	5.0	days	NA	NA	NA	NA	NA	percent	dummy separator	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	6.99812910222606	days	NA	0.341130454001117	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	7.02260496815876	days	NA	-8.04501462281363	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	7.04522021597562	days	NA	3.79895044690815	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	7.06429926140657	days	NA	9.06367734209162	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	7.08978253383293	days	NA	16.7960361638372	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	7.10904661310965	days	NA	25.0213045914093	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	7.13087032725292	days	NA	24.2007308836908	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	7.1712899428965	days	NA	20.9145811810299	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	7.25806053690654	days	NA	9.24408534172156	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	7.33889976819371	days	NA	2.67178593639977	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	7.50710581366064	days	NA	-6.0314865927559	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	7.62630872897168	days	NA	1.21515838383218	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	8.00693362938749	days	NA	-8.78643496317308	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID5	7.0	BID5	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID5	9.01041329365385	days	NA	-3.11180670130909	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.0178342549529424	days	NA	12.6729410041381	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.0440127858372265	days	NA	27.6026555200393	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.0632229308026722	days	NA	32.0834532223553	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.0817425150013863	days	NA	25.6188627719737	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.0978189789117389	days	NA	30.4308157510633	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.123108151232808	days	NA	31.2641970400054	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.167345892471318	days	NA	32.4323956703932	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.251965744000753	days	NA	23.6570424119404	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.336637910739789	days	NA	15.7108852256616	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.503183380504214	days	NA	5.45658099179174	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.522665564559584	days	NA	14.2491982694129	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.545637173095334	days	NA	28.349193561044	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.587096976704037	days	NA	35.487080758989	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.60613971299876	days	NA	37.314451030348	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.622111546489911	days	NA	40.4680118650895	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.665585485668248	days	NA	29.529947841736	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.753830781223025	days	NA	28.2178823849458	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.832256511935715	days	NA	21.2657141810838	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	0.998948464287022	days	NA	13.3331589493013	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	5.0	days	NA	NA	NA	NA	NA	percent	dummy separator	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	7.00521178665598	days	NA	13.6640813326549	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	7.02146392610982	days	NA	23.6983125941232	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	7.05006193494005	days	NA	31.2664538777441	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	7.08471466239033	days	NA	35.7100930823041	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	7.11327155258816	days	NA	42.6203362476164	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	7.1288143956332	days	NA	41.3058249682616	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	7.16930596888348	days	NA	39.1709969726407	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	7.25921185861358	days	NA	27.6652326543619	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	7.33666908238632	days	NA	16.980813018159	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	7.49862509572932	days	NA	8.27702650609844	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	7.62651432213365	days	NA	4.5046489753751	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	8.00464126563151	days	NA	4.5357449411233	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID10	7.0	BID10	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID10	9.00743219280527	days	NA	-0.8094202786815	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.026649367770692	days	NA	2.39247916546778	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.040251322266923	days	NA	17.9834579307242	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.067162266085619	days	NA	44.5219174570623	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.086571208847548	days	NA	52.1536602336397	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.108904571826167	days	NA	56.1374634447473	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.121355591711178	days	NA	53.4861286221743	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.17158865596995	days	NA	49.6801971237098	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.2499934605988	days	NA	42.3963504909782	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.334414514331752	days	NA	30.470052158264	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.500384516790566	days	NA	11.0945911304794	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.517413117515655	days	NA	30.9979126231369	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.541002045524695	days	NA	54.882421566422	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.566448163474567	days	NA	58.2033910718863	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.58198054920507	days	NA	54.3917049003657	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.610581274293875	days	NA	57.713197557926	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.626228753485501	days	NA	55.7257427451883	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.666914291992111	days	NA	50.5915280749572	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.75470967674432	days	NA	42.14837639747	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	0.833396983505014	days	NA	39.3421885544784	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	1.0022809431386	days	NA	16.1529487467891	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	5.0	days	NA	NA	NA	NA	NA	percent	dummy separator	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	7.0086451924609	days	NA	18.5985742114218	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	7.03753103171789	days	NA	30.7720023232028	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	7.0503600450249	days	NA	36.0362152354813	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	7.07296501318366	days	NA	47.7157057756259	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	7.08512584871427	days	NA	42.28907426539	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	7.11396028968077	days	NA	53.6401297292852	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	7.1295853699906	days	NA	53.6414146865476	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	7.16377551282644	days	NA	50.683700060136	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	7.24719493829635	days	NA	35.394507578678	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	7.33387301538351	days	NA	22.2437409731752	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	7.50772259314655	days	NA	3.83698518187288	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	7.63018416007484	days	NA	13.2220560344163	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	8.00411700306848	days	NA	-3.85245606731117	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID20	7.0	BID20	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID20	9.00673317605456	days	NA	-11.9936882899274	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.017928422330224	days	NA	14.1654939340514	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.035344155606359	days	NA	40.2048663607971	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.071070212242805	days	NA	56.4628640484648	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.083971142930384	days	NA	60.9426154465888	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.106440525453965	days	NA	67.0823284453489	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.125451872622928	days	NA	68.4121810734034	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.172467551491245	days	NA	63.610691136234	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.250485223569048	days	NA	50.1907935694144	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.338165514860135	days	NA	39.9234105331443	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.500677481964331	days	NA	15.7380891346541	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.523450292703598	days	NA	26.6871393520238	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.546212640400944	days	NA	37.4703503549587	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.572234225656425	days	NA	49.9124766543377	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.588572265614782	days	NA	58.8704099942976	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.604565025189773	days	NA	62.3556492579087	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.629906512720443	days	NA	64.0182266190249	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.670822238149297	days	NA	62.5324746663597	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.759088459787914	days	NA	61.5520876384391	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	0.844325630790639	days	NA	62.5612480316402	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	1.00055977274273	days	NA	38.8723979722624	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	5.0	days	NA	NA	NA	NA	NA	percent	dummy separator	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	7.00410158358133	days	NA	45.9008321383231	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	7.02608977225418	days	NA	47.711850903839	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	7.04507630076224	days	NA	51.4963070328281	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	7.07067264942768	days	NA	61.0378856799223	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	7.08656500084807	days	NA	65.3155084061904	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	7.11189407840295	days	NA	70.5807492842788	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	7.13052081887756	days	NA	68.6085968780679	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	7.17421964545459	days	NA	67.7898221105166	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	7.25483272426359	days	NA	57.5990830544976	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	7.34170611485462	days	NA	47.5733325109607	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	7.50602644956029	days	NA	26.6986878016437	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	7.63091401579984	days	NA	24.8997476343937	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	7.99886409778011	days	NA	12.1010593187671	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	BID30	7.0	BID30	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_BID30	9.00772002323203	days	NA	3.7958665494786	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.010803090782583	days	NA	1.22898890394404	NA	NA	NA	percent	NA	NA
