study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	se	sd	unit	comments
Greenblatt2018	NA	MRI	14.0	RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI	4.1138207181607	hr	NA	194.605021763621	279.001807710001	22.5559898254466	84.39678594638	ng/ml	NA
Greenblatt2018	NA	MRI	14.0	RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI	6.16398863342808	hr	NA	146.432857424983	198.329999170799	13.8700945546919	51.897141745816	ng/ml	NA
Greenblatt2018	NA	MRI	14.0	RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI	8.07000774993543	hr	NA	123.460841720428	173.679212249346	13.4214240743769	50.218370528918	ng/ml	NA
Greenblatt2018	NA	MRI	14.0	RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI	12.0	hr	NA	73.9948208231291	100.219260967524	7.00877644144902	26.2244401443949	ng/ml	NA
Greenblatt2018	NA	MRI	14.0	RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI	24.0	hr	NA	36.6884818812365	49.6912148614679	3.47512656455228	13.0027329802314	ng/ml	NA
Greenblatt2018	NA	MRI	14.0	RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI	36.0	hr	NA	12.2162089401025	18.8941297960137	1.78474942134371	6.6779208559112	ng/ml	NA
Greenblatt2018	NA	MRI	14.0	RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI	48.0	hr	NA	7.75017738344726	14.4892449870916	1.80109157708177	6.73906760364434	ng/ml	NA
Greenblatt2018	NA	MRI	14.0	RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI	72.0	hr	NA	0.875708228586118	4.06764611714728	0.853081284204178	3.19193788856116	ng/ml	NA
Greenblatt2018	NA	MRI	11.0	VER120, VER240, VER360, RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI_VER	0.587290105915784	hr	NA	194.605021763621	279.001807710001	25.4465884087347	84.39678594638	ng/ml	NA
Greenblatt2018	NA	MRI	11.0	VER120, VER240, VER360, RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI_VER	1.17783518470681	hr	NA	218.052085826189	306.745960645375	26.7422094525446	88.693874819186	ng/ml	NA
Greenblatt2018	NA	MRI	11.0	VER120, VER240, VER360, RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI_VER	2.06132782226815	hr	NA	235.232710930635	324.699749559349	26.9753271123343	89.467038628714	ng/ml	NA
Greenblatt2018	NA	MRI	11.0	VER120, VER240, VER360, RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI_VER	3.09082924308964	hr	NA	244.32417880205	330.914898686867	26.1080843804277	86.590719884817	ng/ml	NA
Greenblatt2018	NA	MRI	11.0	VER120, VER240, VER360, RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI_VER	4.26726943942136	hr	NA	253.767021223925	343.704370685391	27.1171311638868	89.937349461466	ng/ml	NA
Greenblatt2018	NA	MRI	11.0	VER120, VER240, VER360, RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI_VER	6.16910359080343	hr	NA	180.391709724084	239.735351847631	17.8927813288123	59.343642123547	ng/ml	NA
Greenblatt2018	NA	MRI	11.0	VER120, VER240, VER360, RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI_VER	8.07744768793594	hr	NA	167.216491343706	226.479542725108	17.8684823057876	59.263051381402	ng/ml	NA
Greenblatt2018	NA	MRI	11.0	VER120, VER240, VER360, RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI_VER	12.0	hr	NA	102.137579824278	140.98399180257	11.7126339075966	38.846411978292	ng/ml	NA
Greenblatt2018	NA	MRI	11.0	VER120, VER240, VER360, RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI_VER	24.0	hr	NA	50.6423653046409	71.241423515245	6.21084973811487	20.5990582106041	ng/ml	NA
Greenblatt2018	NA	MRI	11.0	VER120, VER240, VER360, RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI_VER	36.0	hr	NA	24.1753998739419	32.1284054777316	2.39792141303312	7.9530056037897	ng/ml	NA
Greenblatt2018	NA	MRI	11.0	VER120, VER240, VER360, RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI_VER	48.0	hr	NA	16.8624506673548	24.1753998739419	2.20493714810697	7.3129492065871	ng/ml	NA
Greenblatt2018	NA	MRI	11.0	VER120, VER240, VER360, RIV20	concentration	rivaroxaban	plasma	LC/MS	rivaroxaban_MRI_VER	72.0	hr	NA	5.30425386347608	10.2997610297289	1.50620208254474	4.99550716625282	ng/ml	NA
