study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	cv	median	min	max	sd	se	unit	comments
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	vd	apixaban	plasma	LC MS/MS	NA	NA	30.2	NA	NA	27.6	33.0	NA	NA	l	NA
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	thalf	apixaban	plasma	LC MS/MS	NA	NA	6.76	NA	NA	5.64	8.1	NA	NA	hr	NA
Rohr2024	all	8.0	API25, RIV25, EDO50	cmax	edoxaban	plasma	LC MS/MS	24.0	hr	125.0	NA	NA	111.0	140.0	NA	NA	pg/ml	NA
Rohr2024	all	8.0	API25, RIV25, EDO50	tmax	edoxaban	plasma	LC MS/MS	NA	NA	NA	NA	75.0	30.0	240.0	NA	NA	min	NA
Rohr2024	all	8.0	API25, RIV25, EDO50	auc_end	edoxaban	plasma	LC MS/MS	24.0	hr	1028.0	NA	NA	809.3	1305.0	NA	NA	pg*hr/ml	NA
Rohr2024	all	8.0	API25, RIV25, EDO50	oral clearance	edoxaban	plasma	LC MS/MS	NA	NA	811.0	NA	NA	639.0	1030.0	NA	NA	ml/min	NA
Rohr2024	all	7.0	API25, RIV25, EDO50	clearance_renal	edoxaban	urine	LC MS/MS	NA	NA	165.0	NA	NA	141.0	193.0	NA	NA	ml/min	NA
Rohr2024	all	7.0	API25, RIV25, EDO50	clearance	edoxaban	urine	LC MS/MS	NA	NA	629.0	NA	NA	453.0	873.0	NA	NA	ml/min	NA
Rohr2024	all	7.0	API25, RIV25, EDO50	recovery	edoxaban	urine	LC MS/MS	24.0	hr	19.6	NA	NA	14.9	25.7	7.28931483660653	NA	percent	confidence interval
Rohr2024	all	8.0	API25, RIV25, EDO50	vd	edoxaban	plasma	LC MS/MS	NA	NA	368.0	NA	NA	300.0	450.0	NA	NA	l	NA
Rohr2024	all	8.0	API25, RIV25, EDO50	thalf	edoxaban	plasma	LC MS/MS	NA	NA	5.24	NA	NA	3.76	7.3	NA	NA	hr	NA
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	cmax	edoxaban	plasma	LC MS/MS	24.0	hr	212.0	NA	NA	167.0	269.0	NA	NA	pg/ml	NA
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	tmax	edoxaban	plasma	LC MS/MS	NA	NA	NA	NA	30.0	30.0	150.0	NA	NA	min	NA
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	auc_end	edoxaban	plasma	LC MS/MS	24.0	hr	1522.0	NA	NA	1269.0	1826.0	NA	NA	pg*hr/ml	NA
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	oral clearance	edoxaban	plasma	LC MS/MS	NA	NA	548.0	NA	NA	456.0	657.0	NA	NA	ml/min	NA
Rohr2024	all	7.0	API25, RIV25, EDO50, RITx5	clearance_renal	edoxaban	urine	LC MS/MS	NA	NA	143.0	NA	NA	116.0	177.0	NA	NA	ml/min	NA
Rohr2024	all	7.0	API25, RIV25, EDO50, RITx5	clearance	edoxaban	urine	LC MS/MS	NA	NA	407.0	NA	NA	453.0	873.0	NA	NA	ml/min	NA
Rohr2024	all	7.0	API25, RIV25, EDO50, RITx5	recovery	edoxaban	urine	LC MS/MS	24.0	hr	24.8	NA	NA	19.8	31.1	7.62678311607905	NA	percent	confidence interval
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	vd	edoxaban	plasma	LC MS/MS	NA	NA	248.0	NA	NA	205.0	299.0	NA	NA	l	NA
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	thalf	edoxaban	plasma	LC MS/MS	NA	NA	5.23	NA	NA	4.44	6.15	NA	NA	hr	NA
Rohr2024	all	8.0	API25, RIV25, EDO50	cmax	rivaroxaban	plasma	LC MS/MS	24.0	hr	891.0	NA	NA	727.0	1093.0	NA	NA	pg/ml	NA
Rohr2024	all	8.0	API25, RIV25, EDO50	tmax	rivaroxaban	plasma	LC MS/MS	NA	NA	NA	NA	30.0	30.0	60.0	NA	NA	min	NA
Rohr2024	all	8.0	API25, RIV25, EDO50	auc_end	rivaroxaban	plasma	LC MS/MS	24.0	hr	3574.0	NA	NA	2835.0	4506.0	NA	NA	pg*hr/ml	NA
Rohr2024	all	8.0	API25, RIV25, EDO50	oral clearance	rivaroxaban	plasma	LC MS/MS	NA	NA	117.0	NA	NA	92.5	147.0	NA	NA	ml/min	NA
Rohr2024	all	7.0	API25, RIV25, EDO50	clearance_renal	rivaroxaban	urine	LC MS/MS	NA	NA	49.4	NA	NA	36.2	67.4	NA	NA	ml/min	NA
Rohr2024	all	7.0	API25, RIV25, EDO50	clearance	rivaroxaban	urine	LC MS/MS	NA	NA	70.4	NA	NA	54.5	90.9	NA	NA	ml/min	NA
Rohr2024	all	7.0	API25, RIV25, EDO50	recovery	rivaroxaban	urine	LC MS/MS	24.0	hr	40.0	NA	NA	35.3	45.2	6.68187193355599	NA	percent	confidence interval
Rohr2024	all	8.0	API25, RIV25, EDO50	vd	rivaroxaban	plasma	LC MS/MS	NA	NA	51.9	NA	NA	39.2	68.6	NA	NA	l	NA
Rohr2024	all	8.0	API25, RIV25, EDO50	thalf	rivaroxaban	plasma	LC MS/MS	NA	NA	5.14	NA	NA	4.47	5.91	NA	NA	hr	NA
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	cmax	rivaroxaban	plasma	LC MS/MS	24.0	hr	1130.0	NA	NA	916.0	1395.0	NA	NA	pg/ml	NA
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	tmax	rivaroxaban	plasma	LC MS/MS	NA	NA	NA	NA	60.0	30.0	120.0	NA	NA	min	NA
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	auc_end	rivaroxaban	plasma	LC MS/MS	24.0	hr	6700.0	NA	NA	4848.0	9558.0	NA	NA	pg*hr/ml	NA
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	oral clearance	rivaroxaban	plasma	LC MS/MS	NA	NA	62.2	NA	NA	45.1	85.9	NA	NA	ml/min	NA
Rohr2024	all	7.0	API25, RIV25, EDO50, RITx5	clearance_renal	rivaroxaban	urine	LC MS/MS	NA	NA	34.8	NA	NA	23.7	51.3	NA	NA	ml/min	NA
Rohr2024	all	7.0	API25, RIV25, EDO50, RITx5	clearance	rivaroxaban	urine	LC MS/MS	NA	NA	30.9	NA	NA	21.4	44.0	NA	NA	ml/min	NA
Rohr2024	all	7.0	API25, RIV25, EDO50, RITx5	recovery	rivaroxaban	urine	LC MS/MS	24.0	hr	48.8	NA	NA	40.3	59.2	12.7563009640614	NA	percent	confidence interval
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	vd	rivaroxaban	plasma	LC MS/MS	NA	NA	35.4	NA	NA	27.2	46.0	NA	NA	l	NA
Rohr2024	all	8.0	API25, RIV25, EDO50, RITx5	thalf	rivaroxaban	plasma	LC MS/MS	NA	NA	6.57	NA	NA	5.02	8.61	NA	NA	hr	NA
